product_id,date,store_id,category,region,supplier_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,unit_price,stockout_risk_score,stockout_risk,inventory_days,reorder_point,inventory_value,potential_revenue_loss
P0140,2026-04-17,S011,Beauty,West,SUP039,767,32,5,0.72,0,-0.24,431.54,0.0,Low,23.97,160,330991.18,0.0
P0074,2026-04-17,S004,Clothing,East,SUP001,21,15,5,0.65,0,0.09,728.2,0.487,Medium,1.4,75,15292.2,39322.8
P0182,2026-04-17,S017,Clothing,North,SUP035,244,31,13,0.85,1,-0.22,618.69,0.354,Medium,7.87,403,150960.36,98371.71
P0148,2026-04-17,S001,Clothing,East,SUP017,393,17,4,0.93,0,-0.19,100.65,0.0,Low,23.12,68,39555.45,0.0
P0029,2026-04-17,S017,Electronics,North,SUP033,83,7,6,0.71,0,0.2,467.22,0.0,Low,11.86,42,38779.26,0.0
P0161,2026-04-17,S029,Electronics,West,SUP028,130,11,11,0.71,0,-0.07,835.35,0.032,Low,11.82,121,108595.5,0.0
P0082,2026-04-17,S021,Grocery,West,SUP019,987,46,5,0.78,1,0.22,183.58,0.0,Low,21.46,230,181193.46,0.0
P0128,2026-04-17,S029,Home & Kitchen,West,SUP027,689,31,6,0.83,0,-0.14,745.77,0.0,Low,22.23,186,513835.53,0.0
P0078,2026-04-17,S018,Beauty,West,SUP014,17,20,5,0.89,0,0.2,870.72,0.499,Medium,0.85,100,14802.24,72269.76
P0095,2026-04-17,S018,Home & Kitchen,East,SUP025,31,16,2,0.89,0,-0.1,420.83,0.044,Low,1.94,32,13045.73,420.83
P0071,2026-04-17,S028,Clothing,West,SUP033,492,29,4,0.87,0,0.06,170.3,0.0,Low,16.97,116,83787.6,0.0
P0107,2026-04-17,S017,Beauty,North,SUP029,305,13,3,0.91,0,-0.18,179.96,0.0,Low,23.46,39,54887.8,0.0
P0037,2026-04-18,S009,Beauty,East,SUP039,536,24,12,0.96,0,-0.17,776.12,0.0,Low,22.33,288,416000.32,0.0
P0156,2026-04-18,S013,Grocery,East,SUP008,156,54,3,0.66,0,0.19,429.77,0.124,Low,2.89,162,67044.12,2578.62
P0159,2026-04-18,S019,Electronics,East,SUP029,124,9,12,0.98,0,-0.03,129.8,0.0,Low,13.78,108,16095.2,0.0
P0166,2026-04-18,S010,Electronics,North,SUP015,99,11,11,0.98,0,-0.09,695.87,0.104,Low,9.0,121,68891.13,15309.14
P0183,2026-04-18,S011,Electronics,West,SUP015,56,27,13,0.88,1,-0.13,287.85,0.591,High,2.07,351,16119.6,84915.75
P0025,2026-04-18,S020,Grocery,East,SUP025,1208,63,7,0.88,0,-0.09,734.05,0.0,Low,19.17,441,886732.4,0.0
P0150,2026-04-18,S015,Home & Kitchen,South,SUP009,83,16,14,0.93,0,0.17,539.78,0.379,Medium,5.19,224,44801.74,76108.98
P0158,2026-04-18,S012,Sports,North,SUP036,136,14,14,0.72,0,0.02,595.08,0.24,Low,9.71,196,80930.88,35704.8
P0194,2026-04-18,S028,Home & Kitchen,South,SUP029,26,19,9,0.91,0,0.09,35.89,0.495,Medium,1.37,171,933.14,5204.05
P0199,2026-04-18,S018,Clothing,West,SUP012,266,14,4,0.97,0,-0.13,158.15,0.0,Low,19.0,56,42067.9,0.0
P0199,2026-04-18,S029,Home & Kitchen,North,SUP007,175,26,14,0.91,1,-0.14,380.13,0.407,Medium,6.73,364,66522.75,71844.57
P0119,2026-04-18,S030,Home & Kitchen,West,SUP021,205,24,11,0.91,0,-0.18,102.79,0.145,Low,8.54,264,21071.95,6064.61
P0062,2026-04-18,S010,Beauty,East,SUP011,483,22,7,0.76,0,-0.17,38.48,0.0,Low,21.95,154,18585.84,0.0
P0061,2026-04-18,S015,Home & Kitchen,West,SUP024,298,14,12,0.95,0,0.07,226.85,0.0,Low,21.29,168,67601.3,0.0
P0106,2026-04-18,S013,Home & Kitchen,North,SUP024,284,20,8,0.74,0,0.1,306.45,0.0,Low,14.2,160,87031.8,0.0
P0066,2026-04-18,S025,Sports,South,SUP017,58,13,4,0.66,0,0.22,629.21,0.045,Low,4.46,52,36494.18,0.0
P0167,2026-04-19,S027,Home & Kitchen,West,SUP038,252,12,8,0.68,0,-0.08,124.2,0.0,Low,21.0,96,31298.4,0.0
P0184,2026-04-19,S027,Home & Kitchen,South,SUP038,104,19,2,0.71,0,-0.13,545.75,0.0,Low,5.47,38,56758.0,0.0
P0077,2026-04-19,S013,Beauty,East,SUP037,443,23,6,0.66,0,0.23,406.02,0.0,Low,19.26,138,179866.86,0.0
P0020,2026-04-19,S013,Clothing,West,SUP002,758,32,4,0.94,0,-0.22,115.74,0.0,Low,23.69,128,87730.92,0.0
P0036,2026-04-19,S019,Clothing,South,SUP027,263,54,10,0.7,1,0.13,727.57,0.47,Medium,4.87,540,191350.91,201536.89
P0178,2026-04-19,S028,Sports,East,SUP016,144,24,9,0.93,0,0.25,734.03,0.225,Low,6.0,216,105700.32,52850.16
P0064,2026-04-19,S026,Sports,East,SUP002,335,18,5,0.84,1,0.23,790.51,0.0,Low,18.61,90,264820.85,0.0
P0014,2026-04-19,S018,Grocery,South,SUP024,223,29,11,0.68,0,-0.15,98.92,0.245,Low,7.69,319,22059.16,9496.32
P0118,2026-04-19,S006,Sports,North,SUP024,149,9,11,0.7,0,-0.17,503.91,0.0,Low,16.56,99,75082.59,0.0
P0118,2026-04-19,S028,Grocery,South,SUP027,274,18,12,0.87,0,-0.06,133.96,0.0,Low,15.22,216,36705.04,0.0
P0124,2026-04-19,S010,Clothing,East,SUP013,586,31,10,0.76,1,-0.21,21.95,0.0,Low,18.9,310,12862.7,0.0
P0046,2026-04-19,S007,Beauty,North,SUP019,475,27,2,0.68,0,-0.1,196.49,0.0,Low,17.59,54,93332.75,0.0
P0104,2026-04-19,S011,Clothing,West,SUP015,91,35,7,0.68,1,-0.03,278.13,0.524,High,2.6,245,25309.83,42832.02
P0158,2026-04-19,S023,Grocery,East,SUP028,60,19,3,0.67,0,0.18,775.61,0.072,Low,3.16,57,46536.6,0.0
P0103,2026-04-19,S010,Grocery,South,SUP033,479,57,12,0.9,0,0.0,101.53,0.19,Low,8.4,684,48632.87,20813.65
P0188,2026-04-19,S022,Electronics,East,SUP010,424,17,12,0.9,0,-0.12,566.91,0.0,Low,24.94,204,240369.84,0.0
P0198,2026-04-19,S005,Beauty,East,SUP030,1342,58,2,0.67,1,-0.09,85.75,0.0,Low,23.14,116,115076.5,0.0
P0170,2026-04-19,S009,Grocery,East,SUP038,30,41,8,0.72,1,0.0,874.8,0.668,High,0.73,328,26244.0,260690.4
P0146,2026-04-19,S005,Home & Kitchen,East,SUP010,311,19,11,0.87,0,0.02,66.3,0.0,Low,16.37,209,20619.3,0.0
P0118,2026-04-19,S016,Clothing,North,SUP034,457,29,8,0.75,0,0.18,61.95,0.0,Low,15.76,232,28311.15,0.0
P0079,2026-04-19,S008,Beauty,South,SUP006,708,29,7,0.67,0,0.07,309.71,0.0,Low,24.41,203,219274.68,0.0
P0025,2026-04-19,S009,Home & Kitchen,West,SUP001,618,31,3,0.91,0,-0.23,498.31,0.0,Low,19.94,93,307955.58,0.0
P0109,2026-04-19,S008,Clothing,West,SUP040,231,18,14,0.76,0,-0.18,825.89,0.106,Low,12.83,252,190780.59,17343.69
P0144,2026-04-19,S014,Sports,North,SUP024,455,26,14,0.78,1,-0.22,396.8,0.018,Low,17.5,364,180544.0,0.0
P0162,2026-04-19,S005,Electronics,North,SUP040,242,15,6,0.73,0,-0.21,656.64,0.0,Low,16.13,90,158906.88,0.0
P0059,2026-04-19,S007,Sports,North,SUP004,524,24,10,0.88,0,-0.02,888.86,0.0,Low,21.83,240,465762.64,0.0
P0070,2026-04-19,S014,Electronics,North,SUP018,416,24,8,0.93,1,0.08,548.59,0.0,Low,17.33,192,228213.44,0.0
P0020,2026-04-19,S019,Grocery,West,SUP029,764,46,5,0.7,0,-0.15,395.82,0.0,Low,16.61,230,302406.48,0.0
P0115,2026-04-20,S008,Grocery,West,SUP013,833,36,2,0.76,0,-0.04,393.32,0.0,Low,23.14,72,327635.56,0.0
P0158,2026-04-20,S003,Home & Kitchen,West,SUP025,548,27,4,0.82,0,0.03,237.12,0.0,Low,20.3,108,129941.76,0.0
P0014,2026-04-20,S025,Sports,East,SUP007,167,8,9,0.67,0,0.25,649.17,0.0,Low,20.88,72,108411.39,0.0
P0073,2026-04-20,S010,Home & Kitchen,West,SUP032,262,28,14,0.82,1,-0.03,529.66,0.327,Medium,9.36,392,138770.92,68855.8
P0196,2026-04-20,S018,Electronics,South,SUP006,81,17,9,0.66,0,-0.04,899.61,0.342,Medium,4.76,153,72868.41,64771.92
P0172,2026-04-20,S008,Sports,East,SUP012,97,9,7,0.68,0,0.14,532.65,0.0,Low,10.78,63,51667.05,0.0
P0140,2026-04-20,S019,Electronics,East,SUP029,208,16,6,0.75,0,-0.03,145.71,0.0,Low,13.0,96,30307.68,0.0
P0190,2026-04-20,S012,Clothing,North,SUP032,93,18,10,0.84,0,0.03,601.95,0.307,Medium,5.17,180,55981.35,52369.65
P0029,2026-04-20,S018,Clothing,North,SUP006,577,34,4,0.79,0,0.19,884.83,0.0,Low,16.97,136,510546.91,0.0
P0048,2026-04-20,S003,Home & Kitchen,South,SUP040,516,26,9,0.97,0,0.18,404.2,0.0,Low,19.85,234,208567.2,0.0
P0122,2026-04-20,S026,Beauty,South,SUP027,456,26,13,0.75,0,0.04,796.09,0.0,Low,17.54,338,363017.04,0.0
P0098,2026-04-20,S023,Beauty,South,SUP021,209,14,14,0.71,0,0.1,309.99,0.046,Low,14.93,196,64787.91,0.0
P0156,2026-04-20,S013,Electronics,North,SUP027,199,25,14,0.81,1,-0.18,69.13,0.384,Medium,7.96,350,13756.87,10438.63
P0078,2026-04-20,S027,Beauty,North,SUP033,530,30,14,0.86,0,-0.09,270.26,0.0,Low,17.67,420,143237.8,0.0
P0017,2026-04-20,S028,Grocery,North,SUP036,1200,73,11,0.67,1,-0.21,564.58,0.0,Low,16.44,803,677496.0,0.0
P0027,2026-04-20,S021,Electronics,South,SUP037,282,12,12,0.74,0,0.16,880.42,0.0,Low,23.5,144,248278.44,0.0
P0189,2026-04-20,S023,Clothing,West,SUP028,357,19,4,0.68,1,-0.13,533.79,0.0,Low,18.79,76,190563.03,0.0
P0144,2026-04-20,S007,Grocery,South,SUP039,725,34,5,0.97,0,-0.17,308.78,0.0,Low,21.32,170,223865.5,0.0
P0049,2026-04-21,S028,Clothing,West,SUP030,343,14,10,0.85,0,-0.16,177.91,0.0,Low,24.5,140,61023.13,0.0
P0048,2026-04-21,S002,Clothing,East,SUP034,176,22,11,0.73,0,-0.14,211.58,0.217,Low,8.0,242,37238.08,13964.28
P0001,2026-04-21,S012,Electronics,East,SUP030,338,19,14,0.94,1,-0.1,557.59,0.0,Low,17.79,266,188465.42,0.0
P0054,2026-04-21,S013,Sports,North,SUP035,131,10,4,0.68,0,0.2,746.01,0.0,Low,13.1,40,97727.31,0.0
P0132,2026-04-21,S026,Home & Kitchen,East,SUP040,351,20,8,0.75,0,0.23,256.09,0.0,Low,17.55,160,89887.59,0.0
P0076,2026-04-21,S030,Clothing,North,SUP015,323,50,11,0.82,1,0.15,354.48,0.387,Medium,6.46,550,114497.04,80466.96
P0200,2026-04-21,S003,Clothing,South,SUP006,608,26,12,0.97,0,0.07,55.8,0.0,Low,23.38,312,33926.4,0.0
P0152,2026-04-21,S002,Electronics,East,SUP006,400,23,14,0.85,1,0.01,423.01,0.006,Low,17.39,322,169204.0,0.0
P0168,2026-04-21,S021,Sports,East,SUP038,160,22,8,0.82,0,-0.0,622.24,0.095,Low,7.27,176,99558.4,9955.84
P0058,2026-04-21,S003,Home & Kitchen,South,SUP001,983,46,10,0.69,1,-0.05,767.49,0.0,Low,21.37,460,754442.67,0.0
P0101,2026-04-21,S001,Sports,South,SUP004,20,7,8,0.96,0,0.02,329.34,0.359,Medium,2.86,56,6586.8,11856.24
P0128,2026-04-21,S014,Beauty,East,SUP004,847,35,9,0.83,0,0.23,472.05,0.0,Low,24.2,315,399826.35,0.0
P0190,2026-04-21,S004,Electronics,West,SUP008,316,15,7,0.84,0,0.23,464.97,0.0,Low,21.07,105,146930.52,0.0
P0134,2026-04-21,S030,Sports,South,SUP034,100,17,2,0.86,0,0.09,865.05,0.0,Low,5.88,34,86505.0,0.0
P0005,2026-04-21,S026,Electronics,North,SUP016,118,18,4,0.92,0,-0.19,419.45,0.0,Low,6.56,72,49495.1,0.0
P0090,2026-04-21,S008,Beauty,West,SUP005,685,44,12,0.66,1,0.14,611.42,0.036,Low,15.57,528,418822.7,0.0
P0011,2026-04-21,S028,Clothing,South,SUP027,147,18,10,0.78,0,-0.23,173.2,0.155,Low,8.17,180,25460.4,5715.6
P0077,2026-04-21,S001,Beauty,North,SUP024,615,36,6,0.82,1,-0.09,622.3,0.0,Low,17.08,216,382714.5,0.0
P0127,2026-04-21,S005,Sports,North,SUP029,538,36,9,0.86,1,-0.0,359.82,0.0,Low,14.94,324,193583.16,0.0
P0172,2026-04-21,S030,Clothing,South,SUP036,385,22,2,0.87,0,0.17,241.86,0.0,Low,17.5,44,93116.1,0.0
P0197,2026-04-21,S021,Beauty,South,SUP011,601,28,10,0.84,0,-0.06,480.89,0.0,Low,21.46,280,289014.89,0.0
P0119,2026-04-21,S016,Home & Kitchen,East,SUP004,390,31,10,0.69,0,-0.02,255.64,0.0,Low,12.58,310,99699.6,0.0
P0018,2026-04-21,S020,Beauty,West,SUP028,289,23,12,0.98,0,-0.1,712.51,0.0,Low,12.57,276,205915.39,0.0
P0115,2026-04-21,S027,Electronics,North,SUP007,703,29,9,0.73,1,-0.25,678.94,0.0,Low,24.24,261,477294.82,0.0
P0151,2026-04-22,S021,Beauty,East,SUP011,396,35,7,0.97,0,-0.13,313.09,0.0,Low,11.31,245,123983.64,0.0
P0161,2026-04-22,S010,Sports,North,SUP008,255,17,4,0.93,0,0.14,767.39,0.0,Low,15.0,68,195684.45,0.0
P0003,2026-04-22,S002,Beauty,North,SUP009,724,37,12,0.67,0,-0.16,8.68,0.0,Low,19.57,444,6284.32,0.0
P0005,2026-04-22,S023,Home & Kitchen,East,SUP019,432,20,13,0.96,1,0.13,237.68,0.0,Low,21.6,260,102677.76,0.0
P0177,2026-04-22,S027,Grocery,East,SUP027,1483,61,8,0.71,0,-0.09,744.93,0.0,Low,24.31,488,1104731.19,0.0
P0098,2026-04-22,S001,Clothing,North,SUP019,481,27,3,0.91,1,0.01,480.9,0.0,Low,17.81,81,231312.9,0.0
P0006,2026-04-22,S016,Clothing,North,SUP015,81,31,12,0.98,0,0.02,172.96,0.436,Medium,2.61,372,14009.76,50331.36
P0091,2026-04-22,S028,Electronics,South,SUP039,187,9,2,0.94,0,-0.13,782.88,0.0,Low,20.78,18,146398.56,0.0
P0033,2026-04-22,S027,Beauty,West,SUP029,499,33,11,0.96,0,0.02,511.56,0.0,Low,15.12,363,255268.44,0.0
P0026,2026-04-22,S006,Beauty,East,SUP020,429,42,3,0.84,1,0.19,285.16,0.0,Low,10.21,126,122333.64,0.0
P0087,2026-04-22,S009,Home & Kitchen,East,SUP035,276,15,5,0.67,0,0.13,675.88,0.0,Low,18.4,75,186542.88,0.0
P0069,2026-04-22,S017,Home & Kitchen,North,SUP031,362,19,9,0.8,0,-0.24,480.77,0.0,Low,19.05,171,174038.74,0.0
P0095,2026-04-22,S001,Home & Kitchen,East,SUP032,540,32,2,0.89,0,0.23,677.2,0.0,Low,16.88,64,365688.0,0.0
P0073,2026-04-22,S029,Electronics,South,SUP023,192,16,8,0.72,0,0.1,272.88,0.0,Low,12.0,128,52392.96,0.0
P0109,2026-04-22,S027,Electronics,East,SUP035,20,9,5,0.77,0,0.06,355.49,0.362,Medium,2.22,45,7109.8,8887.25
P0192,2026-04-22,S021,Home & Kitchen,West,SUP002,354,21,6,0.84,0,-0.19,184.75,0.0,Low,16.86,126,65401.5,0.0
P0072,2026-04-22,S016,Home & Kitchen,North,SUP025,444,28,11,0.7,0,0.02,662.25,0.0,Low,15.86,308,294039.0,0.0
P0180,2026-04-22,S010,Electronics,East,SUP012,145,8,13,0.81,0,-0.0,720.63,0.0,Low,18.12,104,104491.35,0.0
P0010,2026-04-22,S016,Clothing,North,SUP014,170,23,7,0.7,0,-0.1,434.72,0.044,Low,7.39,161,73902.4,0.0
P0063,2026-04-22,S022,Grocery,West,SUP026,255,75,4,0.71,1,0.13,374.03,0.268,Medium,3.4,300,95377.65,16831.35
P0079,2026-04-22,S004,Clothing,South,SUP033,381,23,7,0.69,0,-0.21,645.24,0.0,Low,16.57,161,245836.44,0.0
P0033,2026-04-22,S016,Sports,West,SUP026,24,15,5,,0,0.12,886.82,0.426,Medium,1.6,75,21283.68,45227.82
P0003,2026-04-22,S027,Electronics,North,SUP007,60,21,8,0.97,0,0.04,430.42,0.363,Medium,2.86,168,25825.2,46485.36
P0139,2026-04-23,S004,Sports,West,SUP037,212,20,7,0.98,0,-0.11,882.34,0.0,Low,10.6,140,187056.08,0.0
P0156,2026-04-23,S011,Home & Kitchen,South,SUP028,119,20,7,0.81,0,0.13,541.45,0.142,Low,5.95,140,64432.55,11370.45
P0060,2026-04-23,S021,Clothing,West,SUP026,48,16,12,0.94,0,0.21,250.09,0.446,Medium,3.0,192,12004.32,36012.96
P0013,2026-04-23,S012,Clothing,West,SUP035,447,32,2,0.9,0,-0.07,151.7,0.0,Low,13.97,64,67809.9,0.0
P0176,2026-04-23,S025,Grocery,East,SUP022,1242,56,10,0.93,0,-0.22,130.86,0.0,Low,22.18,560,162528.12,0.0
P0115,2026-04-23,S015,Sports,West,SUP031,341,16,11,0.93,0,0.03,436.27,0.0,Low,21.31,176,148768.07,0.0
P0034,2026-04-23,S022,Sports,North,SUP031,41,17,10,0.7,1,-0.11,197.6,0.59,High,2.41,170,8101.6,25490.4
P0135,2026-04-23,S028,Grocery,East,SUP009,466,32,8,0.97,0,-0.24,294.1,0.0,Low,14.56,256,137050.6,0.0
P0167,2026-04-23,S018,Electronics,East,SUP024,165,21,13,0.75,0,-0.09,411.58,0.279,Medium,7.86,273,67910.7,44450.64
P0146,2026-04-23,S010,Sports,East,SUP022,282,21,5,0.69,0,0.16,43.42,0.0,Low,13.43,105,12244.44,0.0
P0192,2026-04-23,S021,Home & Kitchen,North,SUP001,178,13,4,0.88,0,-0.16,381.92,0.0,Low,13.69,52,67981.76,0.0
P0112,2026-04-23,S022,Home & Kitchen,South,SUP029,439,18,11,0.88,0,0.14,721.99,0.0,Low,24.39,198,316953.61,0.0
P0141,2026-04-23,S027,Sports,South,SUP013,460,20,5,0.79,0,-0.21,539.87,0.0,Low,23.0,100,248340.2,0.0
P0094,2026-04-23,S008,Beauty,East,SUP003,494,21,7,,1,-0.09,646.68,0.0,Low,23.52,147,319459.92,0.0
P0049,2026-04-23,S025,Beauty,West,SUP032,239,26,14,0.69,0,0.04,108.01,0.27,Medium,9.19,364,25814.39,13501.25
P0040,2026-04-23,S018,Electronics,South,SUP005,134,15,11,0.74,0,0.08,75.19,0.176,Low,8.93,165,10075.46,2330.89
P0019,2026-04-23,S022,Beauty,East,SUP015,284,12,12,0.77,0,0.2,784.72,0.0,Low,23.67,144,222860.48,0.0
P0199,2026-04-24,S023,Home & Kitchen,West,SUP034,368,16,10,0.81,0,0.1,709.34,0.0,Low,23.0,160,261037.12,0.0
P0136,2026-04-24,S003,Clothing,West,SUP032,235,16,11,0.85,0,0.16,533.57,0.0,Low,14.69,176,125388.95,0.0
P0116,2026-04-24,S010,Beauty,West,SUP012,460,20,5,0.71,0,-0.24,599.22,0.0,Low,23.0,100,275641.2,0.0
P0113,2026-04-24,S019,Clothing,East,SUP007,15,18,7,,0,-0.22,183.05,0.501,High,0.83,126,2745.75,20318.55
P0056,2026-04-24,S007,Clothing,West,SUP031,291,28,4,0.75,0,-0.2,133.89,0.0,Low,10.39,112,38961.99,0.0
P0198,2026-04-24,S027,Clothing,West,SUP024,102,15,10,0.99,0,-0.01,147.96,0.177,Low,6.8,150,15091.92,7102.08
P0122,2026-04-24,S008,Beauty,East,SUP001,401,46,4,0.88,1,0.02,272.24,0.0,Low,8.72,184,109168.24,0.0
P0068,2026-04-24,S002,Home & Kitchen,East,SUP010,460,25,7,0.81,0,0.19,572.56,0.0,Low,18.4,175,263377.6,0.0
P0179,2026-04-24,S012,Clothing,North,SUP030,413,30,7,0.79,0,-0.21,614.52,0.0,Low,13.77,210,253796.76,0.0
P0170,2026-04-24,S028,Grocery,North,SUP019,607,45,5,0.84,0,0.06,745.78,0.0,Low,13.49,225,452688.46,0.0
P0068,2026-04-24,S015,Electronics,South,SUP008,260,27,14,0.7,1,0.16,598.89,0.362,Medium,9.63,378,155711.4,70669.02
P0008,2026-04-24,S008,Electronics,North,SUP007,130,6,9,0.7,0,-0.04,576.68,0.0,Low,21.67,54,74968.4,0.0
P0185,2026-04-24,S025,Electronics,South,SUP033,108,11,9,0.93,0,-0.22,11.39,0.0,Low,9.82,99,1230.12,0.0
P0068,2026-04-24,S015,Home & Kitchen,North,SUP027,175,15,5,0.84,1,-0.06,634.2,0.0,Low,11.67,75,110985.0,0.0
P0018,2026-04-24,S007,Grocery,North,SUP013,312,26,3,0.91,0,0.14,137.11,0.0,Low,12.0,78,42778.32,0.0
P0063,2026-04-24,S014,Grocery,East,SUP024,39,22,3,0.83,0,0.04,118.21,0.268,Medium,1.77,66,4610.19,3191.67
P0142,2026-04-25,S001,Clothing,North,SUP040,550,35,5,0.88,0,-0.14,630.6,0.0,Low,15.71,175,346830.0,0.0
P0151,2026-04-25,S013,Electronics,South,SUP039,133,13,12,0.69,0,0.16,561.1,0.174,Low,10.23,156,74626.3,12905.3
P0108,2026-04-25,S020,Clothing,West,SUP021,78,29,8,0.87,0,-0.24,246.93,0.396,Medium,2.69,232,19260.54,38027.22
P0120,2026-04-25,S028,Beauty,East,SUP009,277,23,14,0.81,0,-0.22,623.95,0.124,Low,12.04,322,172834.15,28077.75
P0069,2026-04-25,S025,Home & Kitchen,West,SUP007,561,23,9,0.89,1,-0.24,785.85,0.0,Low,24.39,207,440861.85,0.0
P0191,2026-04-25,S030,Clothing,West,SUP008,362,32,13,0.75,0,-0.15,630.29,0.134,Low,11.31,416,228164.98,34035.66
P0119,2026-04-25,S020,Grocery,North,SUP018,513,58,8,0.75,0,0.14,76.26,0.019,Low,8.84,464,39121.38,0.0
P0026,2026-04-25,S005,Electronics,West,SUP026,170,7,14,0.74,0,-0.23,791.18,0.0,Low,24.29,98,134500.6,0.0
P0150,2026-04-25,S013,Home & Kitchen,North,SUP038,196,18,9,0.77,0,0.17,811.4,0.0,Low,10.89,162,159034.4,0.0
P0192,2026-04-25,S029,Beauty,East,SUP017,372,39,2,0.93,0,0.17,746.85,0.0,Low,9.54,78,277828.2,0.0
P0137,2026-04-25,S003,Clothing,South,SUP012,364,33,13,0.96,0,0.11,639.31,0.104,Low,11.03,429,232708.84,41555.15
P0181,2026-04-25,S002,Sports,North,SUP003,324,24,6,0.73,0,-0.03,491.18,0.0,Low,13.5,144,159142.32,0.0
P0024,2026-04-25,S023,Home & Kitchen,East,SUP034,122,10,14,0.94,0,0.05,337.49,0.09,Low,12.2,140,41173.78,6074.82
P0098,2026-04-25,S002,Grocery,West,SUP003,483,37,5,0.79,0,0.16,528.86,0.0,Low,13.05,185,255439.38,0.0
P0092,2026-04-25,S022,Clothing,East,SUP015,546,23,5,0.71,0,0.07,378.02,0.0,Low,23.74,115,206398.92,0.0
P0170,2026-04-25,S006,Grocery,West,SUP019,310,52,2,0.69,0,-0.23,713.64,0.0,Low,5.96,104,221228.4,0.0
P0156,2026-04-25,S011,Grocery,West,SUP010,251,43,11,0.74,0,0.14,898.96,0.337,Medium,5.84,473,225638.96,199569.12
P0126,2026-04-25,S002,Sports,North,SUP030,166,9,6,0.82,0,0.13,69.24,0.0,Low,18.44,54,11493.84,0.0
P0097,2026-04-25,S023,Beauty,East,SUP015,374,21,4,0.89,0,0.07,390.05,0.0,Low,17.81,84,145878.7,0.0
P0175,2026-04-25,S020,Sports,East,SUP021,518,21,9,0.79,0,-0.08,282.28,0.0,Low,24.67,189,146221.04,0.0
P0112,2026-04-25,S009,Sports,North,SUP030,253,16,7,0.76,1,0.24,821.67,0.0,Low,15.81,112,207882.51,0.0
P0079,2026-04-25,S002,Beauty,East,SUP015,800,38,10,0.95,0,0.25,312.76,0.0,Low,21.05,380,250208.0,0.0
P0147,2026-04-25,S004,Sports,West,SUP017,492,21,7,0.9,0,-0.08,811.74,0.0,Low,23.43,147,399376.08,0.0
P0144,2026-04-25,S007,Sports,East,SUP028,116,24,13,0.85,0,-0.21,551.43,0.382,Medium,4.83,312,63965.88,108080.28
P0006,2026-04-26,S029,Beauty,South,SUP003,334,21,7,0.87,1,0.1,632.86,0.0,Low,15.9,147,211375.24,0.0
P0187,2026-04-26,S007,Home & Kitchen,North,SUP020,189,15,2,0.71,0,-0.11,800.19,0.0,Low,12.6,30,151235.91,0.0
P0178,2026-04-26,S030,Clothing,North,SUP012,152,19,7,0.98,0,0.13,847.16,0.0,Low,8.0,133,128768.32,0.0
P0074,2026-04-26,S013,Beauty,West,SUP027,191,31,9,0.66,0,0.04,692.88,0.262,Medium,6.16,279,132340.08,60973.44
P0094,2026-04-26,S010,Beauty,West,SUP038,257,14,10,0.7,0,-0.03,822.46,0.0,Low,18.36,140,211372.22,0.0
P0188,2026-04-26,S024,Electronics,West,SUP025,109,7,7,0.74,0,0.14,557.75,0.0,Low,15.57,49,60794.75,0.0
P0017,2026-04-26,S022,Sports,West,SUP021,12,10,14,0.88,1,-0.2,122.97,0.629,High,1.2,140,1475.64,15740.16
P0011,2026-04-26,S028,Home & Kitchen,North,SUP006,303,40,7,0.93,1,0.03,294.58,0.075,Low,7.58,280,89257.74,0.0
P0067,2026-04-26,S028,Grocery,East,SUP011,423,50,11,0.74,0,-0.04,786.25,0.192,Low,8.46,550,332583.75,99853.75
P0151,2026-04-26,S007,Clothing,West,SUP012,58,19,8,0.85,0,0.08,829.75,0.383,Medium,3.05,152,48125.5,77996.5
P0006,2026-04-26,S001,Beauty,West,SUP002,181,24,12,0.88,0,-0.08,34.29,0.234,Low,7.54,288,6206.49,3669.03
P0127,2026-04-26,S025,Home & Kitchen,North,SUP012,729,31,8,0.91,0,0.03,36.28,0.0,Low,23.52,248,26448.12,0.0
P0195,2026-04-26,S028,Home & Kitchen,East,SUP002,522,26,9,0.79,0,0.03,372.45,0.0,Low,20.08,234,194418.9,0.0
P0025,2026-04-26,S019,Beauty,South,SUP038,700,56,7,0.92,1,0.05,729.57,0.0,Low,12.5,392,510699.0,0.0
P0075,2026-04-26,S019,Sports,North,SUP004,166,7,4,0.95,0,0.23,817.12,0.0,Low,23.71,28,135641.92,0.0
P0070,2026-04-26,S018,Sports,North,SUP022,167,13,11,0.88,0,0.14,818.52,0.0,Low,12.85,143,136692.84,0.0
P0104,2026-04-26,S003,Beauty,South,SUP030,334,18,3,0.93,0,0.16,64.76,0.0,Low,18.56,54,21629.84,0.0
P0087,2026-04-26,S014,Home & Kitchen,North,SUP030,176,31,3,0.95,0,-0.2,543.64,0.0,Low,5.68,93,95680.64,0.0
P0018,2026-04-26,S009,Home & Kitchen,East,SUP012,250,18,11,0.89,0,,262.08,0.0,Low,13.89,198,65520.0,0.0
P0024,2026-04-26,S009,Electronics,South,SUP034,29,7,2,0.95,0,-0.23,33.06,0.0,Low,4.14,14,958.74,0.0
P0114,2026-04-27,S023,Sports,East,SUP009,89,9,14,0.76,0,0.19,410.67,0.239,Low,9.89,126,36549.63,15194.79
